epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_time
56,0.0001,0.18155385234956795,0.827689309440619,0.2397308561205864,0.7884098943477285,0.8787240849813444,180.97060132026672
57,0.0001,0.18288936458142252,0.8263161955385715,0.27725873589515687,0.7517856029985712,0.8541879805280739,182.8307135105133
58,0.0001,0.18328779042490478,0.8213160707795731,0.21338415771722793,0.8022827235468697,0.8857822023141096,178.53281927108765
59,0.0001,0.1776478314066975,0.8281806537355573,0.24367882251739503,0.7768650140003485,0.870173143597076,179.44809651374817
60,0.0001,0.1834946243050222,0.8273980625263563,0.23893604964017867,0.777635084258915,0.8715572932995954,177.29980397224426
61,0.0001,0.1794668251172335,0.828190606242683,0.2426472783088684,0.7803349935317309,0.8735912678528581,182.24948501586914
62,0.0001,0.1825355207939364,0.8251790422365134,0.2424303713440895,0.7768708462179393,0.8704568598553295,186.9711208343506
63,0.0001,0.18143733264727693,0.8280765861213477,0.24132040709257127,0.779417521027797,0.8734479629448596,184.8912558555603
64,0.0001,0.17804026498811917,0.8292795989047614,0.24611275315284728,0.7704478955751471,0.8671797289264189,176.21361255645752
65,0.0001,0.17510568665213955,0.8320535112513474,0.2414009937644005,0.7685605293330741,0.8662064596406168,187.65555214881897
66,0.0001,0.17874721132074167,0.8293562385335721,0.24766848772764205,0.7763423904775146,0.8704550794376257,174.74614667892456
67,0.0001,0.17657796337501325,0.8313946051261645,0.21615094363689422,0.7954572743944872,0.8836957622277306,175.4666886329651
68,0.0001,0.17773252793717345,0.8301133544357131,0.2152906361222267,0.7982175176324398,0.8850836288280688,180.40818452835083
69,0.0001,0.1795731799972385,0.8297163659790805,0.23543918877840042,0.7923693925991513,0.8809124829439595,176.9556121826172
70,0.0001,0.173224125298578,0.8333367063333833,0.23464896351099016,0.7831956318475071,0.8761665071829463,184.8228359222412
71,0.0001,0.17665021832803307,0.8284727535267498,0.25620840549468993,0.7799676099786688,0.8731690921740148,178.8176281452179
72,0.0001,0.17432990978836627,0.8324297522089027,0.21794180035591126,0.802299838387444,0.8876365860851859,178.27530312538147
73,0.0001,0.1732569997436985,0.832013043932905,0.2563179743289947,0.7650028723191836,0.862873885930187,176.47322940826416
74,0.0001,0.17581536185635332,0.8319516340692098,0.21606053471565245,0.8042172274339766,0.8887777308128857,178.44971251487732
75,0.0001,0.17085758567121614,0.8360963101189114,0.22653967440128325,0.790975419017784,0.880534334973953,185.74793577194214
76,0.0001,0.1771482462033292,0.8314471073735122,0.23431880980730058,0.7917232465757926,0.8813323389378886,171.32713770866394
77,0.0001,0.1722781799950646,0.835452826306082,0.22692047119140624,0.7885164480094499,0.8778086831825614,180.764493227005
78,0.0001,0.17601156094289327,0.8316817828884362,0.2242508351802826,0.783956343681765,0.8752389187323573,181.07135558128357
79,0.0001,0.17072007954000076,0.8358066839832695,0.21723362028598786,0.7912957911444616,0.8794533921924861,178.60087823867798
80,0.0001,0.17100094549936576,0.8364694096451252,0.21519082605838777,0.8065764034830564,0.8912858570851779,187.89554047584534
81,0.0001,0.16944977938284958,0.8372874025124328,0.22895510196685792,0.789536185878513,0.8800645074886749,179.42580389976501
82,0.0001,0.17201261602727919,0.8321575563797513,0.2113880330324173,0.8134970355347926,0.8942857777440726,178.4571409225464
83,0.0001,0.171296181247651,0.8376377468907346,0.24486474752426146,0.7802677921076578,0.8729179340705933,182.64095067977905
84,0.0001,0.1732972285990576,0.8332303388319044,0.24483992666006088,0.7855597611353482,0.8768678824486806,181.5191934108734
85,0.0001,0.16805786344081067,0.838181239344169,0.2157803151011467,0.7975068013637494,0.8854039048140692,184.90857911109924
86,0.0001,0.16466797632089902,0.840719717749163,0.284845706820488,0.7614837864686915,0.8592945251989107,184.6349594593048
87,0.0001,0.17089938194548235,0.8368391022984133,0.2338995185494423,0.7967864872471053,0.8842215281081782,182.04201984405518
88,0.0001,0.16651433010654929,0.8389791947700745,0.21677628070116042,0.800466829149091,0.8864327843319473,180.3481388092041
89,0.0001,0.16665405643241885,0.835895801833744,0.2240114125609398,0.7979706676574603,0.884810228092968,184.91244173049927
90,0.0001,0.16971210929833377,0.8358475512905696,0.2742358422279358,0.7488345313577395,0.8526255429238393,184.36805772781372
91,0.0001,0.16513250190704387,0.8401426879055354,0.21337936460971832,0.8075881926970926,0.890405337303834,180.90584206581116
92,0.0001,0.16659981647090424,0.8378024654772328,0.23378755480051042,0.7923069772277798,0.8798190457925193,185.41547322273254
93,0.0001,0.16638402195351987,0.8388490738112437,0.23866369247436522,0.7780468245360559,0.8725330599234925,184.69662928581238
94,0.0001,0.1669462083878062,0.8389158783354299,0.22017287224531173,0.793940794697753,0.8824669312270528,193.82743573188782
95,0.0001,0.16666188789682287,0.8378866151183034,0.26274889379739763,0.7697057020599799,0.862436104315337,181.93923807144165
96,0.0001,0.16402804890713837,0.8407034944708829,0.23939120262861252,0.7821066547235883,0.8746979046901271,185.43749833106995
97,0.0001,0.1633270677227322,0.8414907107685223,0.23541905760765075,0.7856251322450811,0.876008827870705,186.980966091156
98,0.0001,0.16067882870779068,0.8402894288818263,0.24870037227869035,0.7690150181533261,0.8661589188772163,177.81794810295105
99,0.0001,0.16469807171151282,0.8413511619526347,0.25729817628860474,0.7673531329414365,0.8657864927434369,187.8827347755432
100,0.0001,0.1667087551049623,0.8416716581293783,0.21314195960760116,0.8023550402404064,0.887398593048769,175.53954982757568
101,0.0001,0.16594484687140845,0.840417252056195,0.22973452866077423,0.7934598929129756,0.8821190356047123,182.41534638404846
102,0.0001,0.16341440107155,0.839799295006633,0.25955176681280134,0.7711739905132923,0.8662911315873036,184.55819749832153
103,0.0001,0.16055955002415914,0.8430035599356404,0.24493111550807953,0.7759700435774913,0.8708718304761045,180.34770488739014
104,0.0001,0.1606750614145427,0.8414712926028013,0.2537309709191322,0.7680948143342238,0.8662573439818994,178.1728024482727
105,0.0001,0.16536456411614,0.8388763468555317,0.24375442028045655,0.7781349352116615,0.8729259226826845,183.87966537475586
106,0.0001,0.1609165830760712,0.8426440044854748,0.24164879232645034,0.7732892548277893,0.8683887895316773,176.40484642982483
107,0.0001,0.16063368272844064,0.843698297890486,0.20817869812250137,0.8111123956281358,0.89291639871977,178.78038382530212
108,0.0001,0.16154076937212333,0.8429554790628169,0.21054792612791062,0.8032811746782182,0.8891950187853073,184.33763909339905
109,0.0001,0.1609802675406331,0.8420481242454432,0.20767807871103286,0.8047542162598931,0.8889021880302146,180.25394916534424
110,0.0001,0.16394103930292583,0.8411879718430706,0.22543393701314926,0.7928599218567155,0.8824451160809204,181.65795612335205
111,0.0001,0.1622414941203247,0.8422965463466954,0.21918524533510209,0.8023176881307431,0.8885217850324963,184.7654800415039
112,0.0001,0.1609938697630244,0.8416046652150444,0.2164303717017174,0.8046992260072711,0.8898188361940469,182.35276794433594
113,0.0001,0.16065251040588885,0.8457064495244362,0.21457159340381624,0.8006219177222588,0.8856594966249048,176.44913911819458
114,0.0001,0.15758544169848598,0.8449632901500796,0.21707124054431914,0.8035937216705307,0.8892394920926003,179.59275817871094
115,0.0001,0.15934326013845534,0.8406848115923594,0.22814180195331574,0.7921569681424343,0.8821702135167648,186.85961604118347
116,0.0001,0.1593582861993498,0.8430906643391518,0.21936607241630554,0.7926314432682393,0.8821618206111407,177.49523258209229
117,0.0001,0.159755883617839,0.8439984802160542,0.2234925213456154,0.7968153741842131,0.8842709177362552,179.53987050056458
118,0.0001,0.15689924939213062,0.8447437629113191,0.21486033201217652,0.7961239432153269,0.8844859278608955,182.65842866897583
119,0.0001,0.15951178337426247,0.8436624845793615,0.22088146924972535,0.8020927802518072,0.8873848170929972,179.1242446899414
120,0.0001,0.15915459861623238,0.8454300960521618,0.21577015429735183,0.7955792550316678,0.8827860030223005,184.82094383239746
121,0.0001,0.1575528816365212,0.843800859433679,0.20661874741315842,0.8005262836214119,0.8857382922813468,177.89418578147888
122,0.0001,0.15987969094640228,0.8428979987647012,0.24263993054628372,0.7830159246719939,0.8744357072276483,183.52880859375
123,0.0001,0.15481086048180037,0.8453628612823566,0.2053418955206871,0.809067773472413,0.8920889310176521,182.2005476951599
124,0.0001,0.15386148598828747,0.8493106514201121,0.217868854701519,0.7960910792305504,0.8842509924432936,175.9255769252777
125,0.0001,0.15532847349818277,0.8464465459738683,0.19985710740089416,0.815164864085803,0.8964043992591211,184.25147557258606
126,0.0001,0.15557203109716713,0.8472165234917507,0.21536549627780915,0.7948212896219592,0.883112175305524,180.85725378990173
127,0.0001,0.15701049811004822,0.8472199386910598,0.24297091960906983,0.7785161700856419,0.8721036220058005,178.12705826759338
128,0.0001,0.1590271638073389,0.8453189991983413,0.23812955528497695,0.7920066465099097,0.879167163833499,177.86282229423523
129,0.0001,0.1540543937386529,0.8491922917822212,0.24184697568416597,0.7804831764534634,0.874145490943644,183.00517225265503
130,0.0001,0.15304895966618193,0.851539420994959,0.2061732017993927,0.8018639900343206,0.8874369824615507,178.9653091430664
131,0.0001,0.15235899069910103,0.8492309356935194,0.2153805276751518,0.8020864151936234,0.8883873640050696,179.0799117088318
132,0.0001,0.1547371658969755,0.8467469606229945,0.2054601576924324,0.8098414077134425,0.8928567037283739,187.6731481552124
133,0.0001,0.15521504124777216,0.8478197316661725,0.26654811173677445,0.7626228346537718,0.8594544864222894,178.92411756515503
134,0.0001,0.15743158347784122,0.8480998471116129,0.2884686744213104,0.74027564575027,0.8471899102344548,188.46534824371338
135,0.0001,0.15242603293418114,0.8507138018920264,0.21582350343465806,0.7974770243448625,0.8850919779638906,181.4838948249817
136,0.0001,0.15368539362567143,0.8494104743816681,0.21704823523759842,0.7987863136236338,0.8857862456578326,178.60633254051208
137,0.0001,0.15462004434932203,0.8490281170573789,0.2112612533569336,0.8006021185989443,0.8864546951677196,180.86681270599365
138,0.0001,0.15043869431953408,0.8522691527136637,0.20500915616750717,0.8099162733435071,0.8916339245156137,183.60422158241272
139,0.0001,0.15138891749204555,0.850529493638422,0.2059907305240631,0.8062605994577029,0.8908697110984558,180.89995431900024
140,0.0001,0.15315197437736403,0.8482476115234162,0.2139357468485832,0.79799675639976,0.8855794365230915,186.70090413093567
141,0.0001,0.14827425078063913,0.8527971482628475,0.23390472412109375,0.7937169520473982,0.8813059793387601,178.39932775497437
142,0.0001,0.1542338910768815,0.8499941629936812,0.22761812627315522,0.7888046485855651,0.88043958736221,187.60133504867554
143,0.0001,0.14673688424853637,0.8571676580732582,0.23903775513172149,0.7802791698816032,0.8737441303108043,187.1795735359192
144,0.0001,0.15192204196018116,0.8500694126137919,0.22998883187770844,0.7858647390205065,0.8772026315812773,179.00583720207214
145,0.0001,0.1482765156787769,0.8532376912185913,0.20611757457256316,0.809794699054711,0.8921656537790628,193.9683690071106
146,0.0001,0.1516762162682308,0.8498985655444934,0.2057490825653076,0.8153394279415458,0.896724819491939,180.7254147529602
147,0.0001,0.1500157634682447,0.8509772188591981,0.2201330354809761,0.8030748389395825,0.8888811258307132,191.5870487689972
148,0.0001,0.14740379600149722,0.854167979644418,0.21300359517335893,0.8085016502344061,0.892046986765348,182.67895698547363
149,0.0001,0.14860526340920177,0.851737623997754,0.23572679340839386,0.7771485975727954,0.8712124800502888,178.95173740386963
150,0.0001,0.14617974713782275,0.8574261005533143,0.22909595519304277,0.7945428570158181,0.8837294993381399,185.82992362976074
151,0.0001,0.14927968124837937,0.8530368220587121,0.22275857537984847,0.7973310554576238,0.884868352027904,181.54033970832825
152,0.0001,0.14885057915833969,0.8542007393330747,0.20247203290462493,0.8107909320315702,0.8939619385713006,184.64614367485046
153,0.0001,0.1475266779812119,0.8551451812747306,0.2163415178656578,0.7999256101439791,0.8869718435556662,178.37071132659912
154,0.0001,0.14755777064650577,0.8520949788142756,0.1989183121919632,0.8150635712934338,0.8957838203408373,183.02682328224182
155,0.0001,0.14410511369313622,0.8575229627398299,0.23221075743436814,0.7918002151482207,0.8802767945273253,176.26259922981262
156,0.0001,0.14808860661094242,0.8538896550981613,0.2522011721134186,0.7812279092136282,0.8734140751998061,186.17618489265442
157,0.0001,0.14680860837782855,0.8558344992411241,0.21307671815156937,0.7928903482028311,0.8821794533346764,181.71813654899597
158,0.0001,0.14535334005252637,0.8582281658886187,0.22533992290496827,0.7912754781307618,0.8810291782221681,181.54012060165405
159,0.0001,0.146203309478401,0.8552479882516089,0.2242572146654129,0.7955352980947878,0.8832115097238186,179.59267735481262
160,0.0001,0.1457866540353468,0.8570286653299071,0.24019347220659257,0.7860583361435275,0.8774763795708593,175.90201616287231
161,0.0001,0.1454803205568428,0.857159622745884,0.213199745118618,0.8056700921044121,0.890066337666322,176.2781949043274
162,0.0001,0.14221837148552574,0.8578949752743744,0.21921904504299164,0.7968056838137403,0.8849293007711122,178.0387487411499
163,0.0001,0.1477956543932744,0.854090364364009,0.23479817390441896,0.7863203084516737,0.8767839615176836,189.67354202270508
164,0.0001,0.1504771445657829,0.8522149288468042,0.22426038682460786,0.7882076702018038,0.8785381478365999,177.0871319770813
165,0.0001,0.14556237922613674,0.8555170624359839,0.21490907520055771,0.8061531908568269,0.8904108680475344,185.62982559204102
166,0.0001,0.14733957001354703,0.8542986980717838,0.22190656423568725,0.7959428916408978,0.884263658027789,176.504967212677
167,0.0001,0.14158199869192728,0.8598296695672426,0.21976013988256454,0.7990045131410395,0.886197248340591,174.85367393493652
168,0.0001,0.1455311566217528,0.8551386312983844,0.22524581372737884,0.7873206356691047,0.8790004641363295,181.21019625663757
169,0.0001,0.14427196413495588,0.8569767874989093,0.2421235078573227,0.7767949644873526,0.8715179253791732,184.1695954799652
170,0.0001,0.14374731371968888,0.8546969808496572,0.2116265884041786,0.8047332359828475,0.8897285566848347,178.02891635894775
171,0.0001,0.14130239661264574,0.8599934436896783,0.213449384868145,0.8040584708346621,0.8900556338757909,182.63919854164124
172,0.0001,0.14208639364291742,0.8585786008927015,0.20598315417766572,0.8036686748609041,0.8890131923557262,182.32513976097107
173,0.0001,0.14411749206121685,0.8586323613331328,0.22682718068361282,0.7872116924621477,0.8780547550553486,190.05721426010132
174,0.0001,0.14321892643437803,0.8556996330664458,0.20854351192712783,0.8101236684722027,0.893202222672159,175.8581075668335
175,0.0001,0.14029959973225123,0.859728401888493,0.22018231004476546,0.7996542741714472,0.8870106419617251,183.84001755714417
176,0.0001,0.14138874064371423,0.8593687140166157,0.2207298120856285,0.7928668248070372,0.8827724287634148,183.59388661384583
177,0.0001,0.14129014137806822,0.8599680796393999,0.23769739657640457,0.790518642140109,0.880774968436613,182.74303460121155
178,0.0001,0.13943863213423965,0.8612024408750968,0.21649782806634904,0.8031023738622671,0.8888356868397316,180.30743861198425
179,0.0001,0.13857491814733322,0.8617698399869099,0.20923715621232986,0.8098840755410153,0.8926729852527068,179.07765102386475
180,0.0001,0.14283161071463696,0.8566302422030387,0.2180367985367775,0.7968640593197875,0.8841151121151417,181.7481653690338
181,0.0001,0.14071103072089286,0.8606055096163833,0.19374220669269562,0.8202340481325926,0.8998387310594714,186.82772135734558
182,0.0001,0.139839988099381,0.8615342846469359,0.23091550260782243,0.7845430557245784,0.8770295921298995,176.7531852722168
183,0.0001,0.13767205022010218,0.8632661252572652,0.20724319607019426,0.806315549979771,0.8913014596279948,181.19447660446167
184,0.0001,0.1429368990524687,0.8587550037024744,0.19940370470285415,0.8191755693112484,0.8987782240648583,177.8125171661377
185,0.0001,0.13853527475932076,0.8609943777093104,0.22178846836090088,0.7906374912062937,0.8799063937293186,179.6056215763092
186,0.0001,0.13970654874943605,0.8628108963774253,0.203201584815979,0.8148029757319347,0.8959300689928849,181.62235617637634
187,0.0001,0.13759022595475406,0.8618769700154126,0.22479954957962037,0.7932252909182569,0.8828761624875986,172.31639742851257
188,0.0001,0.13844169498478517,0.8615297695246361,0.20673731088638306,0.8039431895900998,0.8893808322506763,175.17501878738403
189,0.0001,0.13507256753332791,0.8650618673807877,0.2183017322421074,0.7944855758397587,0.882475625073337,182.413236618042
190,0.0001,0.138972865333208,0.8627695987221663,0.23473032116889953,0.782016873915127,0.8750360067203803,179.08655667304993
191,0.0001,0.1374122737982223,0.8613720179151617,0.20387156903743744,0.8070190025160445,0.8912641083307336,177.48439598083496
192,0.0001,0.13632161401115767,0.8642823779826297,0.2087501245737076,0.8168568445791045,0.8967437062166758,185.11134099960327
193,0.0001,0.13598619913230242,0.866229473859406,0.21715450614690782,0.8030188744183567,0.8889684574262069,182.92664694786072
194,0.0001,0.13886405452241982,0.8600478402341897,0.23569536447525025,0.7807610290738803,0.874797632598721,180.66838026046753
195,0.0001,0.1392174643256421,0.8604843714254604,0.23052276968955993,0.7958837187981189,0.8847037055155306,180.52054405212402
