epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_time
52,0.0001,0.17745952974808843,0.830057812057737,0.4112470388412476,0.6793748453001054,0.8071187874712948,161.80370998382568
53,0.0001,0.16991302410238668,0.8378359294437501,0.6886153674125671,0.502832894999771,0.6652858638859991,157.25260305404663
54,0.0001,0.17300613812710108,0.8361752237321719,0.4255010366439819,0.6600866586893156,0.7935505106536425,147.93248534202576
55,0.0001,0.1722204093086092,0.8370718445581896,0.45516597747802734,0.6662828152640087,0.7931112266441741,166.05382776260376
56,0.0001,0.17404166961971082,0.8347867101483919,0.7219173550605774,0.49415832052865055,0.6584904551768994,160.28450775146484
57,0.0001,0.1691429877751752,0.8399761963478196,0.4060218095779419,0.684855979803818,0.8090754077178661,152.52145910263062
58,0.0001,0.16516673898226336,0.8427086683575377,0.4389989876747131,0.6548265464926785,0.7903263412856829,151.37730288505554
59,0.0001,0.1693459549232533,0.8387563036581343,0.3662831449508667,0.6963969300277683,0.8199901297005165,156.24906706809998
60,0.0001,0.1712561845779419,0.8378710176271595,0.33516974091529844,0.7252684245426877,0.8392892910492324,161.74697756767273
61,0.0001,0.17271693129288523,0.8361043761220712,0.3235398030281067,0.7304130478324954,0.8425313254417813,161.78096222877502
62,0.0001,0.1678886492001383,0.8416159540322175,0.3334845495223999,0.7295538673803057,0.8422758446969815,161.10992527008057
63,0.0001,0.16569062851761518,0.8413118624332198,0.5885548543930054,0.5320694231847699,0.6945045506486164,157.92647910118103
64,0.0001,0.16172873268001958,0.8441528063149937,0.3391903853416443,0.7286101698078415,0.842287596451247,159.51989603042603
65,0.0001,0.1642286910822517,0.8424346059662774,0.35003378987312317,0.7178773992945005,0.8346092912299783,158.0910234451294
66,0.0001,0.16536582378964676,0.8409012409677389,0.3136806082725525,0.7406594921417424,0.8503056932721659,155.91935920715332
67,0.0001,0.16756376702534526,0.8396123049748885,0.3610828101634979,0.7259266128234007,0.8396015325998593,151.68255472183228
68,0.0001,0.16660542178310847,0.8425960617340785,0.30517115116119387,0.7349448614517645,0.8466166050104477,155.15999174118042
69,0.0001,0.16239864183099648,0.84634952873447,0.2769163489341736,0.7649451162844919,0.8656825820140788,148.26110458374023
70,0.0001,0.16195091252264224,0.8444424619908519,0.4595868825912476,0.6364898810204725,0.7776321733866773,162.6661512851715
71,0.0001,0.1650763016782309,0.8421671027694689,0.3729271912574768,0.6957585434817202,0.8200030240907538,161.1019058227539
72,0.0001,0.15504458428997742,0.8503286902653623,0.4915408444404602,0.612223375668891,0.7593077450020638,148.1655979156494
73,0.0001,0.15477699943278966,0.8522997392099256,0.2759400391578674,0.7608520092196841,0.8633602628452189,154.18010330200195
74,0.0001,0.16040915917409093,0.846058331174025,0.30400790691375734,0.7558451529567187,0.8600584922538168,155.85292625427246
75,0.0001,0.15258372437797094,0.8523015408989384,0.30281413078308106,0.7449237019479935,0.8530381081656637,157.10520386695862
76,0.0001,0.1644144117047912,0.843651409960534,0.2935729467868805,0.7519223577123678,0.8565090907302374,155.26798224449158
77,0.0001,0.15716109424829483,0.8489440910950672,0.3246460998058319,0.7258104723929507,0.8391293025057486,155.54400634765625
78,0.0001,0.15668490117317752,0.8502322118799186,0.3995956325531006,0.6963391854209156,0.817854665952406,158.2645287513733
